Export;EXP-2024-001 (2024-04-15T14:51:39+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-03-24T18:00:00+01:00;2024-03-24T19:00:00+01:00;3.53;4.97;4.42;10.42;5.75;3.82;3.15;7.54;7.2;5.43;4.06;1.54;1.21;2.96;2.15;4.53;2.86;5.36;5.03;7.15;1.03;10.56;5.02;9.5;7.44;1.99;4.61;-0.19;1.5;7.61;5.74;8.24;5.16;2.86;2.79;2.7;12.3;5.49;0.87;1.45;1.54;1.76;1.85;6.51;2.72
NO2;uur;µg/m³;2024-03-24T19:00:00+01:00;2024-03-24T20:00:00+01:00;5.69;3.67;5.34;7.06;5.51;4.47;2.93;8.64;7.45;7.81;6.97;4.07;1.48;3.2;2.88;2.54;3.79;5.63;15.13;4.16;1.16;8.08;5.52;11.84;5.99;2.63;5.19;-0.03;1.56;8.04;5.31;9.2;6.28;2.66;2.78;2.19;14.21;6.58;1.43;1.77;1.46;2.11;1.59;6.95;2.57
NO2;uur;µg/m³;2024-03-24T20:00:00+01:00;2024-03-24T21:00:00+01:00;5.53;8.63;5.93;7.39;7.07;6.27;3.91;9.42;9.81;19.87;13.77;3.84;2.95;3.45;2.51;2.99;4.35;7.04;13.12;4.05;1.03;11.91;7.74;12.77;7.86;2.42;4.49;0.38;1.78;11.31;7.47;11.95;5.95;2.66;2.78;3.43;16.17;7.38;1.57;1.57;1.43;2.12;2.09;7.48;3.02
NO2;uur;µg/m³;2024-03-24T21:00:00+01:00;2024-03-24T22:00:00+01:00;2.79;7.24;6.82;7.83;6.68;8.79;3.42;8.79;11.83;16.55;8.61;1.93;4.35;3.16;2.18;3.46;3.36;10.67;14.39;9.65;1.33;8.91;6.88;16.18;10.19;2.3;4.28;0.04;1.78;11.75;8.71;15.73;7.67;4.41;4.17;2.5;13.89;6.31;1.47;1.82;1.74;2.13;1.97;5.4;3.03
NO2;uur;µg/m³;2024-03-24T22:00:00+01:00;2024-03-24T23:00:00+01:00;5;11.75;5.39;10.19;8.26;8.01;3.25;9.28;10.71;17.81;6.57;1.71;5.34;3.16;3.06;3.61;2.65;11.63;9.53;19.27;1.32;10.8;6.77;15.33;8.44;2.31;3.3;0.19;1.57;11.17;9.53;14.57;9.05;6.78;4.15;5.27;11.51;6.25;1.74;1.69;1.78;2.07;1.74;4.99;2.37
NO2;uur;µg/m³;2024-03-24T23:00:00+01:00;2024-03-25T00:00:00+01:00;6.9;3.36;8.04;7.3;7.95;5.43;5.9;9.13;13.67;15.46;10.1;1.74;4.75;3.16;2.8;4.96;2.92;12.28;5.67;21.9;1.19;8.29;6.49;14.48;8.8;1.91;3.79;1.02;1.98;12.21;8.16;15.33;8.56;5.5;3.92;5.75;8.67;4.47;1.88;1.85;1.82;1.76;1.94;5.36;2.1
NO2;uur;µg/m³;2024-03-25T00:00:00+01:00;2024-03-25T01:00:00+01:00;8.04;10.89;;8.57;8.47;3.73;7.14;6.35;9.74;12.98;11.4;3.64;6.75;7.42;2.9;11.42;4.65;12.27;8.09;22.18;1.12;10.03;5.55;17.48;6.23;2.28;3.17;1.44;1.93;9.07;12.36;10.72;7.7;7.7;3.46;6.52;7.09;6.2;2.86;2.44;1.87;2.44;2.12;3.56;1.95
NO2;uur;µg/m³;2024-03-25T01:00:00+01:00;2024-03-25T02:00:00+01:00;7.39;7.53;10;7.28;7.18;4.24;26.75;5.95;9.91;11.91;11.74;5.04;6.58;8.61;2.45;12.86;3.67;16.5;5.03;23.82;2.58;7.38;5.57;17.63;6.05;2.11;6.31;0.81;1.8;12.11;10.39;9.47;10.98;7.18;3.53;7.27;7.68;6.3;2.55;1.79;1.4;2;2.12;3.03;2.15
NO2;uur;µg/m³;2024-03-25T02:00:00+01:00;2024-03-25T03:00:00+01:00;7.45;6.96;10.72;7.69;6.96;6.15;27.11;8.17;9.13;10.33;14.15;4.45;9.4;8.74;7.56;8.2;3.98;39.96;3.55;12.56;1.95;9.77;10.72;25.11;5.7;2.09;6.57;0.91;2.31;11.11;10.48;6.67;10.88;5.75;3.72;5.75;10.58;8.79;2.39;1.76;1.27;2.05;1.56;3.28;1.94
NO2;uur;µg/m³;2024-03-25T03:00:00+01:00;2024-03-25T04:00:00+01:00;9.08;7.81;6.9;8.62;6.08;7.34;18.96;12.22;15.43;9.42;16.53;4.53;14.61;6.96;21.57;9.14;5.06;24.77;2.79;6.22;1.83;8.11;15.23;26.95;6.82;2.49;7.32;0.89;10.76;12.92;9.33;5.74;13.44;17.38;5.5;4.65;12.67;12.17;2.71;1.79;1.29;2.26;1.51;2.63;1.71
NO2;uur;µg/m³;2024-03-25T04:00:00+01:00;2024-03-25T05:00:00+01:00;9.84;8.44;5.54;14;8.39;17.04;13.92;21.2;22.8;35.96;37.56;14.22;16.68;5.91;50.79;12.45;8.94;45.33;4.05;8.63;1.7;17.28;40.17;37.29;12.67;2.79;7.87;3;25.13;15.41;14.68;9.5;13.43;26.85;5.67;4.96;15.31;14.89;3.99;3.22;1.28;2.12;1.65;3.62;2.22
NO2;uur;µg/m³;2024-03-25T05:00:00+01:00;2024-03-25T06:00:00+01:00;12.92;14.1;9.03;27.95;9.69;26.49;12.85;29.32;33.85;48.02;43.45;38.76;17.98;7.43;56.25;25.45;26.44;41.17;15.48;18.22;2.39;46.64;63.08;50.2;54.93;4.04;14.3;7.7;21.32;24.45;33.13;29.3;20.56;14.98;6.27;7.15;17.1;17.03;5.77;3.24;1.6;2.17;1.68;5.99;3.54
NO2;uur;µg/m³;2024-03-25T06:00:00+01:00;2024-03-25T07:00:00+01:00;17.43;16.86;10.75;30.02;20.23;23.28;19.19;39.32;46.46;57.15;42.93;39.05;30.24;9.87;30.8;25.68;81.99;50.52;29.14;30.7;5.87;84.23;67.04;70.56;91.95;8.32;36.91;10.86;29.49;46.54;62.51;50.69;28.24;18.6;8.4;13.29;21.44;18.62;9.83;5.53;2.01;2.44;2.2;15.76;5.79
NO2;uur;µg/m³;2024-03-25T07:00:00+01:00;2024-03-25T08:00:00+01:00;21.28;18.26;10.38;23.37;22.99;23.61;33.34;34.04;40.1;54.13;34.9;35.29;28.99;18.01;28.74;25.08;97.17;40.98;26.75;36.84;17.53;77.5;62.75;59.67;85.15;12.81;44.24;27.73;29;54.64;69.21;53.66;42.06;22.69;13.27;22.19;35.3;24.48;10.47;7.99;2.94;3.4;2.4;19.13;10.31
NO2;uur;µg/m³;2024-03-25T08:00:00+01:00;2024-03-25T09:00:00+01:00;13.36;14.89;7.69;18.41;9.38;14.11;44.41;23.03;32.89;38.66;26.58;30.44;19.01;22.3;23.53;18.46;66.94;37.44;30.49;31;33.1;56.03;52.16;43.87;70.36;18.36;37.82;13.57;15.48;43.24;54.4;39.17;37.71;25.5;16.03;18.92;30.74;26.42;8.88;8.19;2.18;3.41;1.67;12.69;6.6
NO2;uur;µg/m³;2024-03-25T09:00:00+01:00;2024-03-25T10:00:00+01:00;7.82;13.55;6.23;12.6;7.76;8.32;26.52;17.42;22.34;31.97;20.8;33.84;10.9;13.47;19.11;14.5;54.25;28.79;35.39;29.34;24.15;36.55;31.4;25.34;45.09;12.05;23.82;9.99;8.03;24.27;28.29;25.2;20.54;24.72;13.27;10.16;22.79;19.08;7.54;6.64;2.06;2.57;1.54;8.49;4.47
NO2;uur;µg/m³;2024-03-25T10:00:00+01:00;2024-03-25T11:00:00+01:00;4.97;6.96;6.27;8.49;4.98;5.57;23.3;14.31;14.04;25.83;14.87;27.2;6.87;;7.28;24.83;30.96;31.96;30.18;18.18;12.07;25.98;26.48;27.52;34.66;3.95;19.73;3.32;10.86;18.48;19.54;17.29;13.5;14.62;6.45;7.9;16.24;10.04;3.07;4.29;2.09;2.36;0.96;7.46;2.69
NO2;uur;µg/m³;2024-03-25T11:00:00+01:00;2024-03-25T12:00:00+01:00;3.93;3.99;3.24;12.83;3.09;7.92;12.35;11.04;9.76;19.19;8.71;12.96;4.37;;9.42;18.82;19.85;29.62;27.18;13.17;17.16;21.47;22.87;25.55;36.32;4.29;14.28;2.18;11.02;17.49;15.33;12.32;12.85;11.69;5.18;8.11;13.46;6.65;3.66;3.39;2.86;;1.2;9.37;2.16
NO2;uur;µg/m³;2024-03-25T12:00:00+01:00;2024-03-25T13:00:00+01:00;3.6;3.71;2.66;10.67;1.87;7.86;5.99;9.15;8.62;15.79;5.25;6.16;2.5;4.2;6.53;14.81;21.41;17.39;12.95;7.95;16.58;18.49;15.92;20.55;34.5;6.68;15.07;1.97;6.73;11.07;11;15.77;7.2;7.93;2.22;6.96;18.26;5.61;2.72;2.72;2.64;;1.39;10.44;2.68
NO2;uur;µg/m³;2024-03-25T13:00:00+01:00;2024-03-25T14:00:00+01:00;3.5;;2.43;17.61;2.45;10.01;3.45;8.97;8.84;17.89;6.04;3.25;1.64;4.13;4.95;6.71;18.28;11.44;5.93;5.52;10.23;17.81;13.97;19.77;33.71;8.9;13.65;2.99;5.44;9.37;10.24;10.31;5.02;5.5;2.2;5.49;15.2;4.97;3.07;3.32;3.74;2.24;1.86;17.91;3.38
NO2;uur;µg/m³;2024-03-25T14:00:00+01:00;2024-03-25T15:00:00+01:00;4.02;;2.85;20.95;4.4;4.09;2.93;10.3;8.62;18.34;4.62;3.47;2.73;4.75;8.24;2.89;18.2;11.38;4.7;5.04;7.57;16.89;10.36;11.94;38.55;8.76;13.11;3.43;4.64;8.87;10.11;10.75;4.22;5.29;5.77;5.65;14.02;3.49;3.78;2.98;3.94;2.02;1.72;12.14;2.36
NO2;uur;µg/m³;2024-03-25T15:00:00+01:00;2024-03-25T16:00:00+01:00;4.55;;4.73;15.64;4.98;2.83;2.76;10.6;10.71;24.5;5.25;4.76;3.73;5.25;10.52;3.32;13.84;11.84;6.46;4.95;5.76;16.81;7.3;12.18;48.27;5.71;12.36;3.57;4.73;9.76;10.71;5.56;4.45;4.66;3.16;5.3;8.91;3.42;4.97;2.84;3.65;1.82;2.52;12.47;2.2
NO2;uur;µg/m³;2024-03-25T16:00:00+01:00;2024-03-25T17:00:00+01:00;5.19;4.7;5.51;18.22;4.86;6.06;2.74;8.74;10.96;23.16;6.14;5.66;4.55;5.3;14.56;4.19;12.37;12.37;6.98;5.55;4.87;17.15;7.12;13.23;53.23;3.53;14.47;3.49;5.49;10.86;14.81;5.52;5.42;5.73;3.64;6.45;11.9;5.86;3.93;3.69;3.28;2.55;2.69;15.54;2.14
NO2;uur;µg/m³;2024-03-25T17:00:00+01:00;2024-03-25T18:00:00+01:00;5.44;6.4;6.97;13.96;5.99;7.87;3;9.68;14.77;25.4;8.93;7.54;6.09;5.72;6.97;4.66;12.65;14.81;5.43;7.44;6.28;16.81;6.97;18.49;51.13;4.87;16.24;4.24;6.37;17.65;20.73;7.94;7.75;6.2;5.36;6.77;19.44;6.1;4.37;3.15;3.08;3.43;2.7;14.54;4.41
NO2;uur;µg/m³;2024-03-25T18:00:00+01:00;2024-03-25T19:00:00+01:00;11.77;8.61;7.88;17.46;6.67;17.2;5.4;18.28;15.7;32.04;12.37;9.69;8.31;8.33;4.6;6.45;17.77;29.68;9.47;9.84;8.59;21.79;12.47;31.92;40.69;4;25.29;5.19;6.61;17.75;26.02;10.17;11.69;8.68;8.78;9.19;29;13.31;7.9;3.43;3.74;4.66;3.41;20.94;4.41
NO2;uur;µg/m³;2024-03-25T19:00:00+01:00;2024-03-25T20:00:00+01:00;15.03;13.7;10.83;18.51;9.93;18.89;8.19;20.54;16.17;34.4;16.95;11.89;20.79;10.37;10.03;8.28;20.88;33.43;11.03;11.33;13.03;23.25;17.12;29.96;41;4.5;22.35;4.95;10.07;17.2;24.55;11.98;15.34;16.73;16.54;10.89;35.08;21.1;12.64;7.03;6.39;7.7;5.92;22.78;5.17
NO2;uur;µg/m³;2024-03-25T20:00:00+01:00;2024-03-25T21:00:00+01:00;11.91;16.5;10.58;21.88;18.59;26.79;10.02;24.5;21.57;20.83;13.09;13.32;20.07;16.41;9.5;11.12;22.17;32.76;10.78;12.79;11.11;23.43;18.83;27.63;40.96;5.59;21.38;5.29;13.5;15.48;18.51;14.59;17.28;22.97;17.09;13.14;38.48;27.89;12.02;8.26;6.25;9.25;7.53;22.53;10.61
NO2;uur;µg/m³;2024-03-25T21:00:00+01:00;2024-03-25T22:00:00+01:00;13.49;17.29;8.91;17.89;12.87;19.38;9.85;26.35;22.14;21.52;14.18;11.3;24.64;19.6;7.65;13.26;21.79;32.54;11.78;11.6;11.55;22.43;19.42;27.2;40.02;5.93;16.12;3.68;13.65;12.11;16.35;9.72;15.75;20.41;17.57;10.5;33.54;25.35;13.14;8.29;4.34;7.26;3.86;18.84;13.24
NO2;uur;µg/m³;2024-03-25T22:00:00+01:00;2024-03-25T23:00:00+01:00;13.74;19.71;11.11;14.28;15.91;14.71;8.41;24.08;20.28;23.2;16.01;11.78;22.6;20.32;9.95;13.47;21.17;29.76;14.88;21.94;11.48;20.78;26.39;25.46;30.97;6.37;14.94;6.12;9.86;12.35;15.79;11.76;13.01;18.08;12.97;11.18;19.37;15.36;10.64;7.69;7.12;8.66;3.73;16.15;8.41
NO2;uur;µg/m³;2024-03-25T23:00:00+01:00;2024-03-26T00:00:00+01:00;14.44;23.92;15.22;21.56;13.43;14.47;11.07;20.23;20.86;24.8;15.81;13.88;20.49;21.12;11.44;17.87;18.79;29.17;18.5;23.78;10.99;19.86;18.32;23.77;21.65;5.51;14.02;7.7;10.94;11.97;13.69;10.15;12.9;15.65;10.09;10.33;14.67;12.06;9.38;6.72;5.06;7.79;4.86;20.28;6.09
NO2;uur;µg/m³;2024-03-26T00:00:00+01:00;2024-03-26T01:00:00+01:00;12.3;20.84;16.59;26.18;18.46;14.42;11.78;19.07;19.07;20.79;15;14.67;18.2;17.13;12.46;16.55;23.58;25.25;16.29;16.09;10.38;19.98;16.19;37.54;25.88;7;11.48;8.12;12.23;11.38;13.55;7.7;11.29;15.59;11.03;8.78;13.42;11;8.5;7.01;6.01;7.45;6.42;15.67;6.27
NO2;uur;µg/m³;2024-03-26T01:00:00+01:00;2024-03-26T02:00:00+01:00;11.84;16.7;17.13;25.16;17.75;14.01;12.19;16.72;16.91;19;14.8;14.17;17.29;16.95;12.68;13.41;22.06;25.14;15.88;16.03;10.24;21.43;17.44;46.92;21.7;5.96;12.58;7.27;9.09;10.43;12.97;10.49;11.12;13.9;10.81;8.05;14.53;13.72;8.56;5.86;5.88;7.56;5.97;18.95;6.77
NO2;uur;µg/m³;2024-03-26T02:00:00+01:00;2024-03-26T03:00:00+01:00;11.86;12.99;16.05;14.08;13.1;12.59;11.86;15.18;13.27;19.17;14.71;13.55;15.2;17.43;12.2;13.49;24.04;20.42;15.49;14.62;12.41;21.19;17.06;47.68;21.36;5.82;13.19;6.7;9.55;10.39;12.2;10.01;11.04;14.02;8.2;7.22;13.03;14.21;8.61;5.34;6;6.85;5.62;17.72;7.48
NO2;uur;µg/m³;2024-03-26T03:00:00+01:00;2024-03-26T04:00:00+01:00;9.56;10.17;17.28;12.73;11.28;11.99;11.6;13.35;13.47;16.91;12.95;12.18;14.63;16.76;11.78;14.41;24.21;20.2;13.68;13.68;9.69;19.23;17.21;52.56;22.77;5.65;11.33;5.67;9.54;10.25;12.64;9.19;10.66;14.05;8.96;6.56;13.65;13.87;7.83;5.55;6.14;6.4;5.89;18.82;7.66
NO2;uur;µg/m³;2024-03-26T04:00:00+01:00;2024-03-26T05:00:00+01:00;8.15;9.72;16.69;12.96;14.51;13.84;11.97;13.53;12.9;16.8;11.89;11.37;16.81;16.47;11.55;13.88;20.89;19.05;12.73;11.28;9.5;17.99;19.93;31.45;26.48;5.76;9.75;4.79;9.4;10.4;12.76;7.56;10.89;14.94;8.35;6.44;13.49;13.28;7.3;5.53;5.67;5.95;6.65;17.67;8.13
NO2;uur;µg/m³;2024-03-26T05:00:00+01:00;2024-03-26T06:00:00+01:00;8.78;10.39;20.09;17.31;28.72;13.12;11.3;13.66;17.1;25.64;13.74;13.24;17.82;14.82;11.19;16.79;24.44;17.62;12.61;12.39;10.81;22.76;21.03;37.34;41.7;5.43;11.59;5.04;10.1;12.03;13.6;9.03;13.18;15.12;9.22;7.76;17.41;12.35;6.67;5.37;5.97;5.54;6.54;16;6.88
NO2;uur;µg/m³;2024-03-26T06:00:00+01:00;2024-03-26T07:00:00+01:00;11.41;11.29;20.11;28.61;25.86;18.4;12.75;20.43;24.78;44.58;21.19;17.47;20.56;17.41;11.61;19.27;32.68;23.74;16.5;14.18;17.18;32.84;30.39;48.65;53.41;5.23;22.77;6.22;10.86;22.42;22.94;8.49;16.94;18.59;11.25;9.57;25.46;16.15;7.5;6.18;6.9;6.46;6.11;23.84;6.47
NO2;uur;µg/m³;2024-03-26T07:00:00+01:00;2024-03-26T08:00:00+01:00;12.87;14.91;24.4;44.28;27.16;43.68;16.79;24.59;30.64;51.93;29.15;21.45;19.69;18.42;14.04;19.63;35.08;35.22;18.24;17.45;22.99;33.84;37.74;55.53;47.36;6.62;38.23;6.12;14.74;30.38;26.89;11.25;22.09;19.61;12.64;11.29;31.68;22.46;11.7;8.01;7.66;7.1;5.82;22.88;7.18
NO2;uur;µg/m³;2024-03-26T08:00:00+01:00;2024-03-26T09:00:00+01:00;12.31;19.76;26.7;45.39;29.07;17.24;19.62;22.04;26.66;35.37;22.54;20.61;19.3;20.14;13.93;24.89;33.73;36.45;15.46;18.54;18.98;34.51;24.18;50.48;42;6.83;32.71;6.12;17.13;25.03;23.64;12.46;18.2;16.3;15.56;8.84;41.18;26.19;10.57;6.45;6.74;6.07;7.02;20.93;7.15
NO2;uur;µg/m³;2024-03-26T09:00:00+01:00;2024-03-26T10:00:00+01:00;13.39;21.7;7.38;25.72;14.98;17.16;15.79;21.26;21.76;27.47;16.88;14.03;19.11;18.08;15.65;22.26;27.34;32.33;17.72;20.5;14.77;27.98;19.02;46.66;38.37;6.82;24.96;6.96;14.86;22.91;25.26;12.65;18.79;17.49;11.27;12.77;40.42;25.09;10.34;5.23;6.18;4.64;6.91;16.86;6.54
NO2;uur;µg/m³;2024-03-26T10:00:00+01:00;2024-03-26T11:00:00+01:00;11.62;21.46;6.01;16.72;10.14;14.58;12.92;18.98;20.06;28.5;14.82;12.42;17.89;18.08;20.77;19.88;27.38;32.98;19.29;17.28;13.47;27.23;20.73;37.98;40.39;7.17;23.11;7.64;12.91;23.53;25.06;14.24;20.49;19.46;10.82;15.99;27.99;18.97;8.71;5.28;5.64;4.53;5.48;13.69;5.88
NO2;uur;µg/m³;2024-03-26T11:00:00+01:00;2024-03-26T12:00:00+01:00;9.7;18.7;5.33;15.06;7.44;25.35;19.75;21.2;18.29;27.12;14.41;14.32;15.32;18.48;27.04;28.89;28.71;35.18;20.76;15.73;;28.15;22.33;41.98;41.52;8.1;21.89;8.62;15.09;22.82;25.19;14.82;19.36;19.41;11.78;18.4;24.54;18.31;9.89;6.41;7.39;5.5;3.79;13.59;4.78
NO2;uur;µg/m³;2024-03-26T12:00:00+01:00;2024-03-26T13:00:00+01:00;;14.52;4.82;11.28;5.49;26.79;22.1;20.05;17.31;27.98;13.79;13.28;13.43;15.49;19.8;29.22;30.76;33.92;15.57;14.71;;28.06;23.29;29.94;43.58;8.12;17.25;9.58;14.5;21.13;23.36;13.84;17.11;16.83;13.63;19.28;21.18;16.07;9.95;6.99;7.39;6.48;3.65;12.21;4.34
NO2;uur;µg/m³;2024-03-26T13:00:00+01:00;2024-03-26T14:00:00+01:00;;12.3;4.49;11.1;7.65;21.61;17.23;16.98;14.79;28.77;14.06;12.31;11.84;11.34;18.25;16.78;25.46;34.98;14.38;13.35;;26.11;19.64;28.91;39.17;9.06;19.44;10.35;13.55;19.97;19.94;15.15;15.47;14.24;16.94;15.38;17.43;14.45;9.54;7.7;7.43;7.5;4.25;20.06;5.52
NO2;uur;µg/m³;2024-03-26T14:00:00+01:00;2024-03-26T15:00:00+01:00;;14.57;4.4;12.48;5.42;15.26;13.6;17.32;15.98;30.34;13.58;12.64;11.99;9.98;24.77;10.63;23.44;33.58;17.75;14.05;14.15;23.04;18.86;33;40.09;10.55;;11.56;15.13;21.52;20.15;16.88;15.65;13.86;18.37;13.69;17.67;14.27;10.71;8.76;9.14;7.88;5.85;18.75;6.41
NO2;uur;µg/m³;2024-03-26T15:00:00+01:00;2024-03-26T16:00:00+01:00;10.95;15.48;3.73;16.82;4.66;16.31;11.49;17.2;16.59;30.51;13.63;13.51;11.06;10.95;38.59;9.54;27.34;32.77;17.34;16.93;14.68;27.49;19.94;29.84;46.93;13.64;;12.12;16.35;20.98;24.27;16.33;15.39;13.21;16.6;14;24.26;15.39;13.03;10.36;9.76;7.69;7.22;20.67;7.26
NO2;uur;µg/m³;2024-03-26T16:00:00+01:00;2024-03-26T17:00:00+01:00;9.93;16.32;4.32;20.31;8.24;13.66;8.84;15.03;18.24;28.88;11.25;11.73;11.93;16.34;29.11;9.7;30.5;28.03;15.96;17.89;15.97;31.65;21.5;31.76;53.54;16.33;25.33;10.74;17.57;24.69;24.02;15.84;17.58;17.89;13.28;20.01;26.01;17.82;16.3;13.32;11.46;8.8;7.47;24;9.33
NO2;uur;µg/m³;2024-03-26T17:00:00+01:00;2024-03-26T18:00:00+01:00;11.16;18.57;12.83;22.28;12.29;14.75;9.66;18.24;16.75;29.18;14.08;13.12;12.4;18.39;20.33;13.8;32.85;28.32;14.33;16.91;18.6;34.96;25.08;35.48;47.05;17.81;37.4;12.84;14.58;24.23;27.55;15.89;19.35;19.06;12.95;21.44;27.73;18.52;16.09;13.27;11.81;10.89;10.1;25.9;10.63
NO2;uur;µg/m³;2024-03-26T18:00:00+01:00;2024-03-26T19:00:00+01:00;14.03;20.47;19.84;33.58;18.87;22.04;10.83;25.43;22.25;31.79;16.95;15.6;19.15;20.55;15.87;24.86;38.62;50.02;19.68;19.09;21.52;40.57;27.74;49.88;54.02;17.13;36.36;15.41;17.44;34.22;37.81;19.97;25.17;23.56;12.97;26.68;47.81;29.01;17.15;15.58;13;11.42;11.11;25.82;13.59
NO2;uur;µg/m³;2024-03-26T19:00:00+01:00;2024-03-26T20:00:00+01:00;14.33;22.16;5.67;15.27;16.31;17.58;11.79;29.09;26.77;26.99;19.83;18.86;25.42;21.02;21.31;26.12;41.07;45.93;31.38;21.48;24.48;42.09;34.27;46.66;52.35;18.38;40.75;19.7;21.64;42.04;40.89;27.23;35.21;32.59;17.22;30.89;42.03;31.35;18.88;20.3;15.21;11.79;12.6;22.79;11.26
NO2;uur;µg/m³;2024-03-26T20:00:00+01:00;2024-03-26T21:00:00+01:00;15.66;19.75;4.99;11.97;8.53;26.46;12.12;28.82;28.04;31.38;22.41;21.65;21.41;22.64;21.44;36.98;37.98;38.34;20.75;27.11;27.97;36.03;37.54;41.86;44.52;21.46;40.32;22.49;29.09;35.47;37.45;27.29;32.7;34.94;17.11;25.18;34.52;25.71;14.28;17.05;15.48;11.44;10.61;22.57;10.43
NO2;uur;µg/m³;2024-03-26T21:00:00+01:00;2024-03-26T22:00:00+01:00;15.11;20;5.73;12.95;7.84;16.31;11.27;24.11;20.89;29.47;20.64;21.77;17.73;20.66;11.37;10.34;42.09;46.03;22.71;26.26;27.81;43.66;30.57;59.85;43.29;19.25;46.37;18.84;26.3;32.61;30.45;26.4;27.44;28.29;15.26;19.44;25.49;21.05;14.3;9.51;14.13;11.25;10.64;19.64;12.52
NO2;uur;µg/m³;2024-03-26T22:00:00+01:00;2024-03-26T23:00:00+01:00;12.4;13.95;8.81;18.58;15.12;11.63;8.46;18.3;13.43;20.76;16.19;14.95;8.56;15.62;13.66;18.67;42.98;44.18;25.5;22.34;25.86;44.33;32.3;59.03;46.16;20.74;37.11;11.88;21.79;25.57;33.19;21.82;24.13;22.86;14.46;15.36;21.24;19.05;13.52;9.79;11.82;10.82;11.18;17.45;14.12
NO2;uur;µg/m³;2024-03-26T23:00:00+01:00;2024-03-27T00:00:00+01:00;12.96;12.23;7.89;22.62;24.3;5.89;7.48;14.9;9.05;12.79;7.81;13;5.09;10.06;16.19;6.39;42.28;29.72;15.15;20.82;29.33;47.25;32.7;34.8;44.33;17.43;37.28;11.52;22.12;24.71;26.91;21.45;24.62;23.65;16;17.54;20.94;17.73;13.34;10.17;9.22;10.39;9.76;14.59;14.5
NO2;uur;µg/m³;2024-03-27T00:00:00+01:00;2024-03-27T01:00:00+01:00;12.5;20.23;6.1;9.44;8.76;3.94;4.76;11.72;8.5;8.81;4.86;4;5.67;9.25;6.87;19.62;33.08;14.15;8.98;4.37;19.03;31.69;23.58;;31;13.2;18.63;13.01;14.68;18.12;22.32;19.55;17.72;7.6;17.34;16.72;18.1;16.3;14.08;10.96;8.89;11.14;9.11;11.83;12.25
NO2;uur;µg/m³;2024-03-27T01:00:00+01:00;2024-03-27T02:00:00+01:00;13.84;15.85;5.94;9.36;7.59;3.97;4.86;10.94;6.95;6.33;3.9;4.12;5;11.87;20.11;8.11;17.32;11.42;4.75;4.97;12.16;15.68;13.41;19.77;15.44;12.79;11.68;12.33;5.72;11.18;17.92;12.72;11.1;7.51;18;14.86;16.08;15.26;15.22;13.44;10.31;12.13;8;12.47;10.89
NO2;uur;µg/m³;2024-03-27T02:00:00+01:00;2024-03-27T03:00:00+01:00;10.49;15.59;5.79;6.07;6.81;4.42;5.16;13.77;9.5;6.65;3.44;4.5;5.56;13.03;7.63;5.07;14.68;6.99;3.95;2.77;7.04;12;11.42;18.77;12.42;20.61;7.47;10.14;6.47;9.52;10.23;11.9;9.61;5.23;16.59;13.92;15.66;14.54;14.68;13.54;10.58;11.23;7.98;13.81;9.99
NO2;uur;µg/m³;2024-03-27T03:00:00+01:00;2024-03-27T04:00:00+01:00;6.83;13.23;3.15;3.6;3.9;5.12;10.35;11.78;8.84;6.71;3.86;3.09;6.03;11.27;3.86;2.75;11.05;6.02;3.65;2.44;5.18;11.37;8.63;18.82;10.86;16.35;7.67;11.45;9.18;11.43;12.1;9.03;11.88;7.56;14.81;14.11;13.02;12.68;14.45;14.47;11.32;12.17;8.55;14.88;10.47
NO2;uur;µg/m³;2024-03-27T04:00:00+01:00;2024-03-27T05:00:00+01:00;3.99;10.11;2.2;2.36;3.34;2.94;8.37;4.38;3.36;5.16;3.18;3.8;2.13;10.87;5.78;2.43;16.54;11.45;3.9;2.88;5.83;15.45;11.01;12.96;16.02;16.64;7.95;10.84;11.38;12.2;12.85;15.07;12.42;15.4;14.99;13.52;11.19;10.84;15.13;13.15;12.87;11.34;8.75;13.32;10.55
NO2;uur;µg/m³;2024-03-27T05:00:00+01:00;2024-03-27T06:00:00+01:00;2.27;3.04;1.89;3.79;4.46;5.84;6.89;3.33;6.52;10.49;8.3;4.37;3.53;6.66;4.94;3.8;20.84;15.53;6.31;4.7;5.87;18.66;11.65;21.82;35.12;14.25;6.8;10.64;8.64;11.16;13.43;11.52;11.09;4.11;18.43;13.01;11.44;10.99;17.27;14.23;12.93;11.57;9.02;17.37;10.4
NO2;uur;µg/m³;2024-03-27T06:00:00+01:00;2024-03-27T07:00:00+01:00;3.83;3.66;2.9;6.24;3.79;5.09;10.7;5.75;14.1;16.19;10.04;5.45;4.97;4.6;10.15;4.38;20.24;20.5;6.51;7.62;5.9;18.46;18.16;26.82;38.06;22.78;10.03;10.31;5.75;12.53;13.8;23.01;9.96;6.18;18.92;10.25;13.59;9.45;18.96;18.98;13.09;13.14;10.96;27.21;11.33
