YYYYMMDD,HH,NO2
20160821,20,11.33
20160821,21,14.26
20160821,22,10.78
20160821,23,8.87
20160822,0,9.99
20160822,1,8.42
20160822,2,9.94
20160822,3,12.24
20160822,4,13.77
20160822,5,13.57
20160822,6,21.65
20160822,7,27.63
20160822,8,26.14
20160822,9,26.56
20160822,10,23.35
20160822,11,21.38
20160822,12,22.06
20160822,13,18.6
20160822,14,11.7
20160822,15,10.57
20160822,16,10.67
20160822,17,8.26
20160822,18,9.96
20160822,19,10.38
20160822,20,17.59
20160822,21,21.1
20160822,22,19.07
20160822,23,16.69
20160823,0,20.49
20160823,1,18.79
20160823,2,20.05
20160823,3,22.0
20160823,4,22.84
20160823,5,28.91
20160823,6,40.08
20160823,7,41.88
20160823,8,39.89
20160823,9,32.64
20160823,10,28.03
20160823,11,26.27
20160823,12,24.02
20160823,13,21.98
20160823,14,19.23
20160823,15,18.88
20160823,16,15.71
20160823,17,12.59
20160823,18,13.1
20160823,19,16.5
20160823,20,31.5
20160823,21,32.75
20160823,22,26.5
20160823,23,21.09
20160824,0,17.29
20160824,1,19.86
20160824,2,20.37
20160824,3,22.08
20160824,4,20.89
20160824,5,24.95
20160824,6,37.32
20160824,7,47.6
20160824,8,41.01
20160824,9,40.8
20160824,10,34.37
20160824,11,25.96
20160824,12,22.61
20160824,13,19.86
20160824,14,14.22
20160824,15,13.28
20160824,16,13.08
20160824,17,13.55
20160824,18,18.2
20160824,19,20.29
20160824,20,35.51
20160824,21,71.49
20160824,22,97.47
20160824,23,79.59
20160825,0,33.75
20160825,1,34.91
20160825,2,25.95
20160825,3,24.61
20160825,4,21.44
20160825,5,22.76
20160825,6,33.4
20160825,7,47.21
20160825,8,41.06
20160825,9,35.22
20160825,10,29.06
20160825,11,23.93
20160825,12,20.88
20160825,13,16.91
20160825,14,11.08
20160825,15,11.4
20160825,16,10.88
20160825,17,12.31
20160825,18,15.72
20160825,19,21.12
20160825,20,36.14
20160825,21,49.91
20160825,22,55.0
20160825,23,44.03
20160826,0,32.06
20160826,1,33.39
20160826,2,31.28
20160826,3,34.41
20160826,4,39.73
20160826,5,35.33
20160826,6,31.34
20160826,7,26.09
20160826,8,35.7
20160826,9,22.19
20160826,10,15.49
20160826,11,18.68
20160826,12,21.92
20160826,13,19.78
20160826,14,10.72
20160826,15,14.31
20160826,16,10.61
20160826,17,8.92
20160826,18,8.68
20160826,19,8.38
20160826,20,12.22
20160826,21,25.28
20160826,22,26.79
20160826,23,30.9
20160827,0,14.14
20160827,1,13.36
20160827,2,5.63
20160827,3,5.99
20160827,4,5.87
20160827,5,5.85
20160827,6,7.83
20160827,7,9.46
20160827,8,10.42
20160827,9,9.21
20160827,10,7.59
20160827,11,6.48
20160827,12,5.89
20160827,13,6.67
20160827,14,6.58
20160827,15,7.54
20160827,16,9.06
20160827,17,8.51
20160827,18,8.79
20160827,19,10.61
20160827,20,13.42
20160827,21,12.78
20160827,22,15.63
20160827,23,19.65
20160828,0,19.78
20160828,1,23.95
20160828,2,17.76
20160828,3,18.35
20160828,4,23.13
20160828,5,24.95
20160828,6,22.61
20160828,7,21.57
20160828,8,24.93
20160828,9,25.1
20160828,10,19.66
20160828,11,17.49
20160828,12,13.22
20160828,13,7.63
20160828,14,4.46
20160828,15,4.73
20160828,16,4.48
20160828,17,5.52
20160828,18,5.96
20160828,19,6.96
20160828,20,9.08
20160828,21,14.71
20160828,22,9.74
20160828,23,10.48
20160829,0,9.23
20160829,1,10.33
20160829,2,9.56
20160829,3,6.67
20160829,4,5.91
20160829,5,6.94
20160829,6,13.07
20160829,7,19.54
20160829,8,18.28
20160829,9,22.23
20160829,10,15.29
20160829,11,25.88
20160829,12,6.05
20160829,13,7.82
20160829,14,5.93
20160829,15,8.28
20160829,16,7.48
20160829,17,7.0
20160829,18,5.45
20160829,19,5.82
20160829,20,11.08
20160829,21,16.43
20160829,22,13.98
20160829,23,11.82
20160830,0,12.26
20160830,1,19.98
20160830,2,23.42
20160830,3,29.26
20160830,4,28.2
20160830,5,27.53
20160830,6,27.19
20160830,7,37.22
20160830,8,50.16
20160830,9,31.99
20160830,10,19.35
20160830,11,18.03
20160830,12,15.31
20160830,13,15.22
20160830,14,11.4
20160830,15,16.89
20160830,16,13.16
20160830,17,14.78
20160830,18,15.65
20160830,19,17.93
20160830,20,35.67
20160830,21,45.57
20160830,22,46.5
20160830,23,54.64
20160831,0,51.29
20160831,1,41.92
20160831,2,38.64
20160831,3,29.87
20160831,4,28.16
20160831,5,27.7
20160831,6,38.57
20160831,7,57.58
20160831,8,48.66
20160831,9,40.5
20160831,10,36.88
20160831,11,30.37
20160831,12,31.86
20160831,13,19.79
20160831,14,13.25
20160831,15,22.03
20160831,16,12.92
20160831,17,10.63
20160831,18,11.52
20160831,19,23.34
20160831,20,27.13
20160831,21,28.69
20160831,22,30.11
20160831,23,24.92
20160901,0,29.07
20160901,1,18.14
20160901,2,15.74
20160901,3,13.22
20160901,4,16.18
20160901,5,20.34
20160901,6,31.96
20160901,7,38.57
20160901,8,36.5
20160901,9,30.49
20160901,10,31.59
20160901,11,23.64
20160901,12,13.29
20160901,13,6.78
20160901,14,6.36
20160901,15,7.56
20160901,16,6.26
20160901,17,6.55
20160901,18,6.52
20160901,19,9.35
20160901,20,17.49
20160901,21,23.71
20160901,22,38.63
20160901,23,56.08
20160902,0,63.86
20160902,1,56.09
20160902,2,53.7
20160902,3,49.72
20160902,4,50.76
20160902,5,46.7
20160902,6,48.03
20160902,7,50.84
20160902,8,53.55
20160902,9,37.62
20160902,10,21.24
20160902,11,14.82
20160902,12,12.79
20160902,13,11.32
20160902,14,10.27
20160902,15,15.02
20160902,16,14.43
20160902,17,14.65
20160902,18,18.64
20160902,19,20.49
20160902,20,21.21
20160902,21,13.44
20160902,22,14.46
20160902,23,14.98
20160903,0,13.79
20160903,1,13.99
20160903,2,14.96
20160903,3,20.1
20160903,4,15.93
20160903,5,16.41
20160903,6,22.43
20160903,7,23.08
20160903,8,25.42
20160903,9,22.2
20160903,10,15.63
20160903,11,11.94
20160903,12,9.64
20160903,13,8.25
20160903,14,7.96
20160903,15,7.54
20160903,16,7.62
20160903,17,6.74
20160903,18,10.93
20160903,19,18.98
20160903,20,21.98
20160903,21,23.53
20160903,22,17.79
20160903,23,24.02
20160904,0,14.88
20160904,1,13.11
20160904,2,11.91
20160904,3,8.09
20160904,4,8.79
20160904,5,7.44
20160904,6,6.09
20160904,7,7.5
20160904,8,8.09
20160904,9,7.45
20160904,10,5.87
20160904,11,4.46
20160904,12,3.17
20160904,13,3.39
20160904,14,5.12
20160904,15,4.13
20160904,16,4.05
20160904,17,8.99
20160904,18,12.5
20160904,19,11.41
20160904,20,10.83
20160904,21,15.24
20160904,22,7.49
20160904,23,5.7
20160905,0,11.17
20160905,1,11.82
20160905,2,6.92
20160905,3,6.54
20160905,4,5.46
20160905,5,8.89
20160905,6,11.45
20160905,7,32.33
20160905,8,19.83
20160905,9,11.4
20160905,10,8.54
20160905,11,7.15
20160905,12,5.57
20160905,13,5.44
20160905,14,5.69
20160905,15,7.26
20160905,16,6.68
20160905,17,7.63
20160905,18,9.25
20160905,19,10.67
20160905,20,22.03
20160905,21,35.93
20160905,22,50.99
20160905,23,47.29
20160906,0,43.49
20160906,1,38.01
20160906,2,21.33
20160906,3,20.44
20160906,4,25.78
20160906,5,32.71
20160906,6,38.54
20160906,7,44.44
20160906,8,38.01
20160906,9,35.19
20160906,10,28.18
20160906,11,20.15
20160906,12,11.18
20160906,13,15.9
20160906,14,16.35
20160906,15,9.32
20160906,16,14.32
20160906,17,19.67
20160906,18,20.64
20160906,19,22.64
20160906,20,26.82
20160906,21,37.96
20160906,22,42.66
20160906,23,39.85
20160907,0,30.46
20160907,1,25.73
20160907,2,24.66
20160907,3,23.1
20160907,4,22.56
20160907,5,28.64
20160907,6,45.36
20160907,7,55.03
20160907,8,50.53
20160907,9,40.46
20160907,10,36.56
20160907,11,35.67
20160907,12,29.82
20160907,13,18.4
20160907,14,11.22
20160907,15,9.32
20160907,16,9.55
20160907,17,12.34
20160907,18,11.96
20160907,19,28.75
20160907,20,64.47
20160907,21,93.01
20160907,22,73.99
20160907,23,58.13
20160908,0,37.76
20160908,1,23.41
20160908,2,20.18
20160908,3,19.01
20160908,4,19.99
20160908,5,27.03
20160908,6,42.93
20160908,7,53.81
20160908,8,48.38
20160908,9,43.27
20160908,10,41.09
20160908,11,39.67
20160908,12,31.68
20160908,13,19.72
20160908,14,17.84
20160908,15,17.57
20160908,16,12.85
20160908,17,16.09
20160908,18,19.0
20160908,19,21.78
20160908,20,30.6
20160908,21,24.9
20160908,22,22.3
20160908,23,22.63
20160909,0,24.0
20160909,1,25.78
20160909,2,18.85
20160909,3,13.73
20160909,4,12.92
20160909,5,17.1
20160909,6,26.07
20160909,7,35.46
20160909,8,34.36
20160909,9,28.85
20160909,10,23.06
20160909,11,20.07
20160909,12,16.26
20160909,13,12.93
20160909,14,12.17
20160909,15,10.06
20160909,16,10.2
20160909,17,11.02
20160909,18,13.32
20160909,19,15.82
20160909,20,27.18
20160909,21,64.97
20160909,22,68.89
20160909,23,42.3
20160910,0,40.85
20160910,1,50.2
20160910,2,41.45
20160910,3,40.02
20160910,4,42.94
20160910,5,43.38
20160910,6,43.0
20160910,7,40.46
20160910,8,37.82
20160910,9,33.59
20160910,10,28.03
20160910,11,18.57
20160910,12,13.51
20160910,13,7.92
20160910,14,6.64
20160910,15,7.44
20160910,16,7.59
20160910,17,6.91
20160910,18,9.8
20160910,19,19.17
20160910,20,32.68
20160910,21,48.06
20160910,22,35.24
20160910,23,44.12
20160911,0,49.49
20160911,1,65.92
20160911,2,47.83
20160911,3,33.63
20160911,4,40.75
20160911,5,32.88
20160911,6,14.24
20160911,7,4.49
20160911,8,10.89
20160911,9,9.94
20160911,10,4.69
20160911,11,3.98
20160911,12,3.65
20160911,13,4.62
20160911,14,5.57
20160911,15,4.48
20160911,16,6.54
20160911,17,7.48
20160911,18,10.19
20160911,19,16.35
20160911,20,25.48
20160911,21,27.87
20160911,22,31.89
20160911,23,26.43
20160912,0,18.67
20160912,1,16.71
20160912,2,14.34
20160912,3,20.17
20160912,4,24.52
20160912,5,35.17
20160912,6,44.3
20160912,7,49.07
20160912,8,43.19
20160912,9,37.93
20160912,10,34.25
20160912,11,32.59
20160912,12,25.1
20160912,13,16.73
20160912,14,10.36
20160912,15,9.8
20160912,16,8.04
20160912,17,8.69
20160912,18,12.46
20160912,19,31.08
20160912,20,81.25
20160912,21,88.02
20160912,22,69.05
20160912,23,42.28
20160913,0,31.46
20160913,1,29.3
20160913,2,25.23
20160913,3,17.34
20160913,4,16.2
20160913,5,21.18
20160913,6,41.54
20160913,7,81.18
20160913,8,69.37
20160913,9,51.85
20160913,10,39.83
20160913,11,33.56
20160913,12,29.03
20160913,13,21.39
20160913,14,16.29
20160913,15,13.7
20160913,16,15.76
20160913,17,20.07
20160913,18,33.79
20160913,19,32.64
20160913,20,35.59
20160913,21,43.12
20160913,22,33.12
20160913,23,21.55
20160914,0,25.55
20160914,1,20.49
20160914,2,19.42
20160914,3,15.55
20160914,4,15.58
20160914,5,21.54
20160914,6,39.76
20160914,7,75.0
20160914,8,66.19
20160914,9,48.73
20160914,10,36.49
20160914,11,35.11
20160914,12,36.82
20160914,13,30.82
20160914,14,20.07
20160914,15,12.53
20160914,16,12.83
20160914,17,12.37
20160914,18,24.72
20160914,19,52.71
20160914,20,77.78
20160914,21,68.42
20160914,22,46.31
20160914,23,38.06
20160915,0,21.54
20160915,1,18.39
20160915,2,15.78
20160915,3,15.23
20160915,4,14.29
20160915,5,15.98
20160915,6,26.49
20160915,7,51.41
20160915,8,55.94
20160915,9,35.06
20160915,10,25.38
20160915,11,20.77
20160915,12,18.96
20160915,13,16.31
20160915,14,13.69
20160915,15,13.24
20160915,16,14.54
20160915,17,17.85
20160915,18,31.55
20160915,19,33.21
20160915,20,30.62
20160915,21,32.35
20160915,22,23.65
20160915,23,20.36
20160916,0,10.35
20160916,1,8.93
20160916,2,7.33
20160916,3,9.2
20160916,4,13.99
20160916,5,16.31
20160916,6,14.94
20160916,7,21.28
20160916,8,24.95
20160916,9,23.97
20160916,10,23.63
20160916,11,23.76
20160916,12,21.71
20160916,13,19.83
20160916,14,16.14
20160916,15,20.42
20160916,16,14.75
20160916,17,13.64
20160916,18,16.2
20160916,19,26.17
20160916,20,43.51
20160916,21,31.1
20160916,22,31.51
20160916,23,26.77
20160917,0,25.43
20160917,1,22.98
20160917,2,22.59
20160917,3,18.59
20160917,4,17.35
20160917,5,16.43
20160917,6,14.37
20160917,7,14.9
20160917,8,21.5
20160917,9,14.65
20160917,10,10.06
20160917,11,9.47
20160917,12,8.09
20160917,13,7.29
20160917,14,8.7
20160917,15,10.52
20160917,16,18.73
20160917,17,17.81
20160917,18,16.84
20160917,19,19.18
20160917,20,25.41
20160917,21,16.39
20160917,22,15.01
20160917,23,9.9
20160918,0,9.0
20160918,1,8.41
20160918,2,7.83
20160918,3,5.55
20160918,4,5.65
20160918,5,5.34
20160918,6,5.57
20160918,7,8.34
20160918,8,6.38
20160918,9,5.48
20160918,10,4.8
20160918,11,7.29
20160918,12,9.17
20160918,13,8.05
20160918,14,7.21
20160918,15,6.27
20160918,16,6.73
20160918,17,7.54
20160918,18,12.2
20160918,19,11.75
20160918,20,17.53
20160918,21,18.77
20160918,22,21.6
20160918,23,13.95
20160919,0,19.98
20160919,1,11.72
20160919,2,10.45
20160919,3,10.53
20160919,4,9.71
20160919,5,9.69
20160919,6,19.26
20160919,7,40.48
20160919,8,40.83
20160919,9,39.82
20160919,10,30.28
20160919,11,29.31
20160919,12,17.95
20160919,13,11.39
20160919,14,9.07
20160919,15,7.5
20160919,16,7.08
20160919,17,10.07
20160919,18,14.02
20160919,19,17.95
20160919,20,27.87
20160919,21,37.37
20160919,22,43.57
20160919,23,45.01
20160920,0,40.75
20160920,1,31.76
20160920,2,23.58
20160920,3,25.38
20160920,4,24.71
20160920,5,25.25
20160920,6,32.43
20160920,7,41.22
20160920,8,53.14
20160920,9,48.26
20160920,10,22.4
20160920,11,13.59
20160920,12,14.56
20160920,13,11.62
20160920,14,11.55
20160920,15,13.0
20160920,16,15.64
20160920,17,13.84
20160920,18,19.84
20160920,19,25.94
20160920,20,32.77
20160920,21,34.18
20160920,22,38.85
20160920,23,37.89
20160921,0,36.7
20160921,1,31.01
20160921,2,30.8
20160921,3,29.26
20160921,4,30.37
20160921,5,31.78
20160921,6,41.25
20160921,7,51.98
20160921,8,52.91
20160921,9,43.0
20160921,10,29.29
20160921,11,19.09
20160921,12,16.46
20160921,13,13.01
20160921,14,10.5
20160921,15,10.39
20160921,16,9.28
20160921,17,12.38
20160921,18,30.12
20160921,19,45.49
20160921,20,64.4
20160921,21,52.34
20160921,22,53.71
20160921,23,57.8
20160922,0,59.22
20160922,1,43.16
20160922,2,34.13
20160922,3,39.4
20160922,4,52.57
20160922,5,59.32
20160922,6,60.22
20160922,7,66.18
20160922,8,59.49
20160922,9,48.55
20160922,10,41.33
20160922,11,42.55
20160922,12,46.03
20160922,13,40.38
20160922,14,27.85
20160922,15,22.15
20160922,16,21.6
20160922,17,25.95
20160922,18,34.27
20160922,19,55.03
20160922,20,76.17
20160922,21,83.25
20160922,22,81.64
20160922,23,77.37
20160923,0,70.35
20160923,1,68.44
20160923,2,64.56
20160923,3,58.33
20160923,4,46.06
20160923,5,35.24
20160923,6,35.52
20160923,7,46.37
20160923,8,45.77
20160923,9,39.97
20160923,10,24.74
20160923,11,10.22
20160923,12,6.63
20160923,13,7.12
20160923,14,6.48
20160923,15,7.99
20160923,16,10.9
20160923,17,10.75
20160923,18,9.59
20160923,19,12.17
20160923,20,21.81
20160923,21,51.77
20160923,22,65.03
20160923,23,67.78
20160924,0,62.9
20160924,1,36.05
20160924,2,43.76
20160924,3,50.43
20160924,4,42.45
20160924,5,30.26
20160924,6,23.05
20160924,7,28.69
20160924,8,35.94
20160924,9,33.54
20160924,10,29.52
20160924,11,23.68
20160924,12,18.37
20160924,13,13.1
20160924,14,12.26
20160924,15,7.24
20160924,16,7.77
20160924,17,9.6
20160924,18,15.95
20160924,19,26.42
20160924,20,35.29
20160924,21,38.94
20160924,22,40.18
20160924,23,29.22
20160925,0,29.54
20160925,1,26.42
20160925,2,24.71
20160925,3,19.88
20160925,4,16.17
20160925,5,13.46
20160925,6,12.58
20160925,7,14.02
20160925,8,14.57
20160925,9,16.04
20160925,10,15.56
20160925,11,17.04
20160925,12,14.34
20160925,13,13.31
20160925,14,10.25
20160925,15,11.18
20160925,16,12.25
20160925,17,11.91
20160925,18,15.21
20160925,19,24.58
20160925,20,24.72
20160925,21,18.26
20160925,22,14.94
20160925,23,11.43
20160926,0,11.16
20160926,1,14.96
20160926,2,16.67
20160926,3,17.18
20160926,4,19.13
20160926,5,20.0
20160926,6,28.93
20160926,7,39.18
20160926,8,49.1
20160926,9,47.45
20160926,10,46.42
20160926,11,38.66
20160926,12,25.97
20160926,13,29.54
20160926,14,20.79
20160926,15,14.52
20160926,16,18.57
20160926,17,21.09
20160926,18,26.2
20160926,19,36.08
20160926,20,43.21
20160926,21,52.65
20160926,22,52.24
20160926,23,46.91
20160927,0,41.09
20160927,1,34.07
20160927,2,30.75
20160927,3,27.32
20160927,4,23.72
20160927,5,18.09
20160927,6,18.59
20160927,7,31.01
20160927,8,39.56
20160927,9,52.38
20160927,10,42.35
20160927,11,29.06
20160927,12,21.6
20160927,13,16.19
20160927,14,13.68
20160927,15,16.49
20160927,16,18.65
20160927,17,21.12
20160927,18,37.26
20160927,19,52.1
20160927,20,56.6
20160927,21,58.36
20160927,22,42.51
20160927,23,31.58
20160928,0,29.31
20160928,1,24.84
20160928,2,21.38
20160928,3,16.57
20160928,4,15.38
20160928,5,19.65
20160928,6,22.42
20160928,7,28.87
20160928,8,26.85
20160928,9,18.63
20160928,10,16.22
20160928,11,9.98
20160928,12,9.3
20160928,13,13.81
20160928,14,12.92
20160928,15,15.55
20160928,16,17.7
20160928,17,20.29
20160928,18,22.19
20160928,19,18.0
20160928,20,18.98
20160928,21,16.55
20160928,22,14.29
20160928,23,12.43
20160929,0,10.11
20160929,1,9.93
20160929,2,10.16
20160929,3,11.84
20160929,4,12.74
20160929,5,12.49
20160929,6,17.06
20160929,7,23.7
20160929,8,28.88
20160929,9,23.73
20160929,10,22.63
20160929,11,20.44
20160929,12,18.94
20160929,13,16.7
20160929,14,16.71
20160929,15,18.06
20160929,16,16.3
20160929,17,18.7
20160929,18,18.85
20160929,19,27.59
20160929,20,21.29
20160929,21,20.42
20160929,22,19.28
20160929,23,16.67
20160930,0,14.38
20160930,1,17.91
20160930,2,16.78
20160930,3,17.83
20160930,4,15.1
20160930,5,19.58
20160930,6,28.69
20160930,7,40.55
20160930,8,38.43
20160930,9,32.22
20160930,10,24.48
20160930,11,21.82
20160930,12,15.71
20160930,13,12.79
20160930,14,12.21
20160930,15,11.32
20160930,16,11.34
20160930,17,11.91
20160930,18,15.63
20160930,19,24.0
20160930,20,42.36
20160930,21,58.11
20160930,22,56.34
20160930,23,48.43
20161001,0,43.37
20161001,1,39.99
20161001,2,35.2
20161001,3,34.53
20161001,4,34.57
20161001,5,32.31
20161001,6,29.98
20161001,7,30.03
20161001,8,28.31
20161001,9,25.4
20161001,10,26.24
20161001,11,20.34
20161001,12,13.46
20161001,13,10.83
20161001,14,9.75
20161001,15,9.64
20161001,16,10.05
20161001,17,15.32
20161001,18,19.27
20161001,19,14.03
20161001,20,12.31
20161001,21,18.33
20161001,22,28.35
20161001,23,16.82
20161002,0,20.24
20161002,1,18.92
20161002,2,17.61
20161002,3,16.23
20161002,4,16.99
20161002,5,17.13
20161002,6,15.03
20161002,7,13.7
20161002,8,14.41
20161002,9,12.38
20161002,10,10.25
20161002,11,9.57
20161002,12,7.72
20161002,13,8.14
20161002,14,8.6
20161002,15,9.88
20161002,16,11.77
20161002,17,15.09
20161002,18,12.05
20161002,19,6.8
20161002,20,7.79
20161002,21,8.9
20161002,22,10.9
20161002,23,7.12
20161003,0,7.2
20161003,1,9.18
20161003,2,9.44
20161003,3,8.5
20161003,4,11.71
20161003,5,14.88
20161003,6,24.91
20161003,7,33.44
20161003,8,41.2
20161003,9,18.69
20161003,10,11.2
20161003,11,7.32
20161003,12,6.24
20161003,13,4.88
20161003,14,4.77
20161003,15,6.02
20161003,16,7.74
20161003,17,8.84
20161003,18,10.01
20161003,19,17.36
20161003,20,19.76
20161003,21,19.87
20161003,22,21.44
20161003,23,16.39
20161004,0,9.4
20161004,1,7.68
20161004,2,7.03
20161004,3,6.17
20161004,4,6.03
20161004,5,8.6
20161004,6,11.12
20161004,7,26.17
20161004,8,38.7
20161004,9,29.89
20161004,10,17.33
20161004,11,11.44
20161004,12,12.59
20161004,13,14.3
20161004,14,11.58
20161004,15,12.93
20161004,16,13.01
20161004,17,17.86
20161004,18,22.09
20161004,19,28.74
20161004,20,29.88
20161004,21,23.98
20161004,22,17.48
20161004,23,18.43
20161005,0,15.53
20161005,1,11.99
20161005,2,9.21
20161005,3,7.82
20161005,4,7.81
20161005,5,8.78
20161005,6,17.55
20161005,7,22.45
20161005,8,26.43
20161005,9,21.8
20161005,10,16.26
20161005,11,9.67
20161005,12,7.44
20161005,13,7.37
20161005,14,8.21
20161005,15,10.15
20161005,16,10.65
20161005,17,13.25
20161005,18,15.61
20161005,19,28.66
20161005,20,28.88
20161005,21,32.96
20161005,22,25.89
20161005,23,26.7
20161006,0,13.91
20161006,1,13.36
20161006,2,12.31
20161006,3,8.77
20161006,4,9.75
20161006,5,13.18
20161006,6,32.23
20161006,7,40.06
20161006,8,45.41
20161006,9,37.23
20161006,10,25.33
20161006,11,15.64
20161006,12,12.35
20161006,13,10.4
20161006,14,13.54
20161006,15,13.74
20161006,16,13.68
20161006,17,14.48
20161006,18,17.02
20161006,19,18.97
20161006,20,16.69
20161006,21,16.61
20161006,22,14.01
20161006,23,11.98
20161007,0,9.55
20161007,1,8.08
20161007,2,6.37
20161007,3,5.91
20161007,4,5.8
20161007,5,6.96
20161007,6,14.72
20161007,7,33.05
20161007,8,31.65
20161007,9,26.01
20161007,10,20.76
20161007,11,16.7
20161007,12,15.11
20161007,13,13.11
20161007,14,13.59
20161007,15,11.77
20161007,16,11.66
20161007,17,14.61
20161007,18,20.49
20161007,19,31.75
20161007,20,30.65
20161007,21,17.08
20161007,22,16.58
20161007,23,15.86
20161008,0,15.07
20161008,1,14.91
20161008,2,13.34
20161008,3,10.93
20161008,4,10.22
20161008,5,9.24
20161008,6,9.8
20161008,7,11.01
20161008,8,16.14
20161008,9,15.37
20161008,10,11.84
20161008,11,8.79
20161008,12,5.92
20161008,13,5.48
20161008,14,6.46
20161008,15,8.22
20161008,16,9.45
20161008,17,12.92
20161008,18,20.17
20161008,19,32.39
20161008,20,37.88
20161008,21,34.01
20161008,22,25.46
20161008,23,18.8
20161009,0,16.46
20161009,1,21.14
20161009,2,13.88
20161009,3,14.01
20161009,4,14.94
20161009,5,13.1
20161009,6,15.72
20161009,7,16.03
20161009,8,18.64
20161009,9,13.42
20161009,10,10.06
20161009,11,7.93
20161009,12,6.81
20161009,13,4.44
20161009,14,3.42
20161009,15,2.14
20161009,16,7.6
20161009,17,14.68
20161009,18,14.63
20161009,19,19.86
20161009,20,25.07
20161009,21,33.92
20161009,22,42.1
20161009,23,46.86
20161010,0,40.62
20161010,1,33.12
20161010,2,27.33
20161010,3,20.16
20161010,4,24.37
20161010,5,21.28
20161010,6,26.1
20161010,7,44.99
20161010,8,70.96
20161010,9,70.21
20161010,10,33.74
20161010,11,14.75
20161010,12,8.74
20161010,13,8.83
20161010,14,8.12
20161010,15,11.0
20161010,16,14.51
20161010,17,17.92
20161010,18,22.39
20161010,19,25.23
20161010,20,33.11
20161010,21,31.98
20161010,22,41.05
20161010,23,43.65
20161011,0,32.59
20161011,1,18.63
20161011,2,17.16
20161011,3,18.46
20161011,4,18.19
20161011,5,17.71
20161011,6,23.14
20161011,7,32.24
20161011,8,39.25
20161011,9,39.78
20161011,10,34.18
