YYYYMMDD,HH,O3
20200329,0,81.41
20200329,1,77.75
20200329,2,79.53
20200329,3,78.77
20200329,4,79.39
20200329,5,75.66
20200329,6,73.93
20200329,7,72.1
20200329,8,69.19
20200329,9,70.94
20200329,10,72.19
20200329,11,72.2
20200329,12,73.77
20200329,13,74.86
20200329,14,75.47
20200329,15,75.14
20200329,16,75.41
20200329,17,75.48
20200329,18,75.9
20200329,19,76.03
20200329,20,73.97
20200329,21,71.92
20200329,22,70.26
20200329,23,71.47
20200330,0,69.66
20200330,1,65.86
20200330,2,59.1
20200330,3,54.85
20200330,4,47.49
20200330,5,36.52
20200330,6,29.91
20200330,7,11.43
20200330,8,18.83
20200330,9,27.79
20200330,10,46.78
20200330,11,64.18
20200330,12,69.42
20200330,13,74.63
20200330,14,80.02
20200330,15,80.12
20200330,16,78.36
20200330,17,74.57
20200330,18,73.66
20200330,19,68.71
20200330,20,63.61
20200330,21,66.68
20200330,22,68.47
20200330,23,63.23
20200331,0,60.81
20200331,1,59.01
20200331,2,56.93
20200331,3,53.18
20200331,4,47.36
20200331,5,43.07
20200331,6,39.74
20200331,7,30.98
20200331,8,36.28
20200331,9,53.76
20200331,10,63.56
20200331,11,67.81
20200331,12,69.67
20200331,13,73.19
20200331,14,76.51
20200331,15,76.75
20200331,16,76.84
20200331,17,78.35
20200331,18,79.13
20200331,19,79.25
20200331,20,72.06
20200331,21,65.35
20200331,22,65.77
20200331,23,64.7
20200401,0,56.85
20200401,1,53.87
20200401,2,53.51
20200401,3,48.47
20200401,4,43.44
20200401,5,33.27
20200401,6,24.3
20200401,7,5.01
20200401,8,10.57
20200401,9,26.61
20200401,10,54.25
20200401,11,72.38
20200401,12,77.68
20200401,13,77.56
20200401,14,77.88
20200401,15,75.63
20200401,16,77.03
20200401,17,79.13
20200401,18,79.65
20200401,19,78.48
20200401,20,76.87
20200401,21,75.85
20200401,22,73.15
20200401,23,66.78
20200402,0,66.34
20200402,1,52.78
20200402,2,40.4
20200402,3,53.28
20200402,4,51.34
20200402,5,43.72
20200402,6,25.02
20200402,7,16.86
20200402,8,26.08
20200402,9,28.79
20200402,10,37.47
20200402,11,54.91
20200402,12,58.41
20200402,13,71.25
20200402,14,74.23
20200402,15,73.06
20200402,16,75.32
20200402,17,76.01
20200402,18,73.59
20200402,19,68.19
20200402,20,62.26
20200402,21,58.8
20200402,22,52.15
20200402,23,47.81
20200403,0,47.93
20200403,1,44.77
20200403,2,47.9
20200403,3,50.02
20200403,4,49.48
20200403,5,45.41
20200403,6,38.09
20200403,7,30.83
20200403,8,33.43
20200403,9,45.83
20200403,10,64.87
20200403,11,70.87
20200403,12,71.58
20200403,13,81.25
20200403,14,80.57
20200403,15,82.59
20200403,16,88.52
20200403,17,90.55
20200403,18,89.46
20200403,19,87.52
20200403,20,81.34
20200403,21,69.76
20200403,22,58.58
20200403,23,34.47
20200404,0,12.9
20200404,1,23.44
20200404,2,29.57
20200404,3,26.86
20200404,4,25.52
20200404,5,33.13
20200404,6,37.07
20200404,7,36.43
20200404,8,39.74
20200404,9,51.72
20200404,10,62.98
20200404,11,71.51
20200404,12,77.64
20200404,13,79.7
20200404,14,84.27
20200404,15,86.56
20200404,16,87.46
20200404,17,87.37
20200404,18,86.38
20200404,19,81.96
20200404,20,74.49
20200404,21,66.06
20200404,22,62.52
20200404,23,57.63
20200405,0,60.96
20200405,1,63.35
20200405,2,58.47
20200405,3,56.42
20200405,4,54.36
20200405,5,50.37
20200405,6,52.44
20200405,7,53.76
20200405,8,54.81
20200405,9,54.54
20200405,10,60.75
20200405,11,70.33
20200405,12,83.21
20200405,13,92.12
20200405,14,95.77
20200405,15,99.56
20200405,16,102.17
20200405,17,101.18
20200405,18,98.13
20200405,19,96.91
20200405,20,92.48
20200405,21,87.55
20200405,22,81.98
20200405,23,76.61
20200406,0,72.49
20200406,1,71.82
20200406,2,70.09
20200406,3,68.55
20200406,4,66.21
20200406,5,63.23
20200406,6,55.26
20200406,7,44.42
20200406,8,44.57
20200406,9,54.64
20200406,10,65.25
20200406,11,73.54
20200406,12,81.5
20200406,13,87.12
20200406,14,93.47
20200406,15,100.28
20200406,16,90.7
20200406,17,69.68
20200406,18,68.98
20200406,19,57.2
20200406,20,47.93
20200406,21,51.13
20200406,22,51.4
20200406,23,56.86
20200407,0,50.45
20200407,1,41.34
20200407,2,31.11
20200407,3,28.59
20200407,4,21.66
20200407,5,10.64
20200407,6,0.74
20200407,7,1.2
20200407,8,8.62
20200407,9,26.79
20200407,10,55.92
20200407,11,78.31
20200407,12,87.25
20200407,13,92.94
20200407,14,94.31
20200407,15,98.71
20200407,16,100.51
20200407,17,102.08
20200407,18,100.67
20200407,19,96.97
20200407,20,84.95
20200407,21,77.67
20200407,22,70.68
20200407,23,75.46
20200408,0,74.95
20200408,1,71.27
20200408,2,67.49
20200408,3,62.61
20200408,4,59.18
20200408,5,51.23
20200408,6,27.5
20200408,7,10.48
20200408,8,15.13
20200408,9,37.71
20200408,10,47.14
20200408,11,60.5
20200408,12,75.8
20200408,13,94.59
20200408,14,93.69
20200408,15,98.2
20200408,16,111.45
20200408,17,108.42
20200408,18,106.08
20200408,19,104.58
20200408,20,98.97
20200408,21,84.78
20200408,22,68.05
20200408,23,59.52
20200409,0,52.45
20200409,1,46.91
20200409,2,42.33
20200409,3,40.86
20200409,4,39.39
20200409,5,39.78
20200409,6,32.62
20200409,7,21.05
20200409,8,45.93
20200409,9,59.58
20200409,10,81.78
20200409,11,84.5
20200409,12,87.22
20200409,13,89.94
20200409,14,92.66
20200409,15,95.38
20200409,16,98.08
20200409,17,98.47
20200409,18,98.93
20200409,19,96.33
20200409,20,94.92
20200409,21,90.44
20200409,22,72.17
20200409,23,54.51
20200410,0,53.35
20200410,1,52.28
20200410,2,49.24
20200410,3,48.1
20200410,4,45.02
20200410,5,43.79
20200410,6,40.25
20200410,7,38.62
20200410,8,43.03
20200410,9,46.44
20200410,10,51.68
20200410,11,58.56
20200410,12,65.44
20200410,13,72.32
20200410,14,79.19
20200410,15,79.66
20200410,16,80.42
20200410,17,79.68
20200410,18,76.45
20200410,19,74.97
20200410,20,66.38
20200410,21,61.67
20200410,22,57.08
20200410,23,59.08
20200411,0,62.0
20200411,1,62.17
20200411,2,57.67
20200411,3,55.59
20200411,4,54.38
20200411,5,50.48
20200411,6,47.63
20200411,7,45.33
20200411,8,49.0
20200411,9,56.68
20200411,10,64.52
20200411,11,68.0
20200411,12,72.85
20200411,13,82.7
20200411,14,91.4
20200411,15,93.2
20200411,16,91.66
20200411,17,92.08
20200411,18,92.21
20200411,19,86.02
20200411,20,79.57
20200411,21,59.88
20200411,22,36.81
20200411,23,8.74
20200412,0,3.81
20200412,1,2.32
20200412,2,1.94
20200412,3,1.9
20200412,4,1.92
20200412,5,1.74
20200412,6,1.54
20200412,7,4.26
20200412,8,19.58
20200412,9,41.7
20200412,10,58.99
20200412,11,83.72
20200412,12,89.08
20200412,13,92.35
20200412,14,110.32
20200412,15,119.11
20200412,16,119.76
20200412,17,112.97
20200412,18,108.21
20200412,19,108.47
20200412,20,115.79
20200412,21,91.06
20200412,22,65.67
20200412,23,54.41
20200413,0,72.52
20200413,1,70.43
20200413,2,67.47
20200413,3,70.24
20200413,4,73.01
20200413,5,76.01
20200413,6,81.53
20200413,7,80.88
20200413,8,70.49
20200413,9,68.88
20200413,10,79.04
20200413,11,82.11
20200413,12,82.37
20200413,13,78.09
20200413,14,80.31
20200413,15,85.4
20200413,16,82.73
20200413,17,76.8
20200413,18,76.42
20200413,19,78.12
20200413,20,82.74
20200413,21,81.75
20200413,22,81.06
20200413,23,80.71
20200414,0,82.96
20200414,1,81.82
20200414,2,81.55
20200414,3,80.66
20200414,4,82.33
20200414,5,79.31
20200414,6,79.98
20200414,7,75.71
20200414,8,75.61
20200414,9,76.58
20200414,10,78.98
20200414,11,83.22
20200414,12,86.7
20200414,13,91.34
20200414,14,91.27
20200414,15,90.04
20200414,16,88.09
20200414,17,88.49
20200414,18,87.71
20200414,19,85.43
20200414,20,80.59
20200414,21,64.02
20200414,22,51.72
20200414,23,56.51
20200415,0,65.02
20200415,1,63.36
20200415,2,54.89
20200415,3,44.74
20200415,4,31.45
20200415,5,21.63
20200415,6,6.5
20200415,7,2.11
20200415,8,26.04
20200415,9,42.58
20200415,10,70.11
20200415,11,70.73
20200415,12,72.43
20200415,13,75.03
20200415,14,80.67
20200415,15,86.03
20200415,16,89.14
20200415,17,90.02
20200415,18,82.04
20200415,19,79.77
20200415,20,67.41
20200415,21,67.96
20200415,22,63.3
20200415,23,59.81
20200416,0,50.5
20200416,1,43.53
20200416,2,47.82
20200416,3,43.73
20200416,4,40.44
20200416,5,41.65
20200416,6,36.58
20200416,7,29.18
20200416,8,33.78
20200416,9,40.89
20200416,10,44.51
20200416,11,58.01
20200416,12,73.46
20200416,13,86.43
20200416,14,89.4
20200416,15,97.02
20200416,16,88.79
20200416,17,85.69
20200416,18,91.81
20200416,19,95.53
20200416,20,91.06
20200416,21,72.62
20200416,22,66.75
20200416,23,70.83
20200417,0,70.56
20200417,1,71.38
20200417,2,67.46
20200417,3,68.44
20200417,4,69.41
20200417,5,69.97
20200417,6,65.28
20200417,7,60.87
20200417,8,60.72
20200417,9,64.78
20200417,10,70.09
20200417,11,71.95
20200417,12,73.37
20200417,13,75.76
20200417,14,79.61
20200417,15,83.51
20200417,16,85.39
20200417,17,86.11
20200417,18,83.1
20200417,19,75.43
20200417,20,66.56
20200417,21,63.35
20200417,22,57.83
20200417,23,54.84
20200418,0,53.88
20200418,1,54.47
20200418,2,55.87
20200418,3,56.99
20200418,4,55.06
20200418,5,52.96
20200418,6,50.68
20200418,7,46.81
20200418,8,44.78
20200418,9,51.25
20200418,10,60.29
20200418,11,68.2
20200418,12,65.29
20200418,13,65.59
20200418,14,53.44
20200418,15,37.79
20200418,16,49.16
20200418,17,55.31
20200418,18,39.71
20200418,19,28.02
20200418,20,32.98
20200418,21,37.95
20200418,22,57.95
20200418,23,62.43
20200419,0,56.53
20200419,1,59.23
20200419,2,58.0
20200419,3,54.89
20200419,4,55.17
20200419,5,54.34
20200419,6,58.14
20200419,7,56.9
20200419,8,56.96
20200419,9,58.69
20200419,10,59.74
20200419,11,66.65
20200419,12,80.64
20200419,13,86.99
20200419,14,92.06
20200419,15,95.54
20200419,16,97.17
20200419,17,97.71
20200419,18,96.53
20200419,19,95.71
20200419,20,90.96
20200419,21,85.87
20200419,22,83.48
20200419,23,83.24
20200420,0,76.73
20200420,1,70.9
20200420,2,68.57
20200420,3,68.86
20200420,4,67.81
20200420,5,66.54
20200420,6,61.74
20200420,7,57.35
20200420,8,59.93
20200420,9,64.71
20200420,10,71.13
20200420,11,76.83
20200420,12,81.37
20200420,13,83.37
20200420,14,87.39
20200420,15,93.85
20200420,16,94.05
20200420,17,93.2
20200420,18,92.03
20200420,19,91.52
20200420,20,90.99
20200420,21,87.36
20200420,22,83.93
20200420,23,81.56
20200421,0,79.8
20200421,1,79.98
20200421,2,79.12
20200421,3,77.62
20200421,4,76.13
20200421,5,74.24
20200421,6,71.26
20200421,7,65.53
20200421,8,67.63
20200421,9,70.24
20200421,10,75.11
20200421,11,82.19
20200421,12,84.33
20200421,13,88.84
20200421,14,92.3
20200421,15,92.62
20200421,16,94.54
20200421,17,98.1
20200421,18,98.19
20200421,19,97.22
20200421,20,93.02
20200421,21,88.38
20200421,22,87.61
20200421,23,85.9
20200422,0,83.58
20200422,1,82.2
20200422,2,80.9
20200422,3,78.39
20200422,4,77.41
20200422,5,76.51
20200422,6,72.22
20200422,7,66.84
20200422,8,67.22
20200422,9,70.87
20200422,10,75.42
20200422,11,86.12
20200422,12,93.21
20200422,13,94.15
20200422,14,96.77
20200422,15,100.3
20200422,16,106.4
20200422,17,108.26
20200422,18,111.05
20200422,19,109.33
20200422,20,105.08
20200422,21,100.99
20200422,22,99.07
20200422,23,89.28
20200423,0,85.26
20200423,1,83.66
20200423,2,82.95
20200423,3,81.17
20200423,4,77.79
20200423,5,72.61
20200423,6,60.92
20200423,7,48.61
20200423,8,63.01
20200423,9,70.85
20200423,10,80.84
20200423,11,93.64
20200423,12,99.26
20200423,13,113.07
20200423,14,115.58
20200423,15,113.36
20200423,16,119.13
20200423,17,120.91
20200423,18,125.93
20200423,19,122.99
20200423,20,112.96
20200423,21,101.15
20200423,22,100.64
20200423,23,89.09
20200424,0,73.88
20200424,1,68.07
20200424,2,57.09
20200424,3,59.85
20200424,4,59.72
20200424,5,55.81
20200424,6,48.29
20200424,7,55.7
20200424,8,65.66
20200424,9,81.02
20200424,10,87.72
20200424,11,90.18
20200424,12,90.37
20200424,13,100.09
20200424,14,97.49
20200424,15,94.63
20200424,16,96.5
20200424,17,91.91
20200424,18,91.2
20200424,19,83.06
20200424,20,77.47
20200424,21,76.4
20200424,22,76.63
20200424,23,77.32
20200425,0,81.48
20200425,1,83.09
20200425,2,81.24
20200425,3,81.59
20200425,4,81.93
20200425,5,81.0
20200425,6,78.57
20200425,7,78.8
20200425,8,76.05
20200425,9,79.16
20200425,10,79.3
20200425,11,79.54
20200425,12,81.58
20200425,13,83.46
20200425,14,86.68
20200425,15,88.71
20200425,16,89.88
20200425,17,89.64
20200425,18,90.24
20200425,19,89.45
20200425,20,84.52
20200425,21,78.9
20200425,22,74.86
20200425,23,72.02
20200426,0,67.17
20200426,1,65.82
20200426,2,62.71
20200426,3,62.39
20200426,4,52.94
20200426,5,40.68
20200426,6,43.86
20200426,7,49.2
20200426,8,65.26
20200426,9,69.93
20200426,10,83.91
20200426,11,83.22
20200426,12,84.44
20200426,13,85.68
20200426,14,91.81
20200426,15,96.33
20200426,16,96.66
20200426,17,97.82
20200426,18,98.78
20200426,19,92.33
20200426,20,85.51
20200426,21,76.65
20200426,22,58.63
20200426,23,47.0
20200427,0,28.86
20200427,1,21.52
20200427,2,19.76
20200427,3,13.97
20200427,4,13.05
20200427,5,25.99
20200427,6,31.33
20200427,7,35.86
20200427,8,41.5
20200427,9,54.08
20200427,10,78.51
20200427,11,92.32
20200427,12,102.58
20200427,13,106.21
20200427,14,111.37
20200427,15,111.98
20200427,16,114.36
20200427,17,103.92
20200427,18,98.92
20200427,19,107.18
20200427,20,115.06
20200427,21,87.11
20200427,22,73.92
20200427,23,65.92
20200428,0,68.51
20200428,1,85.18
20200428,2,78.69
20200428,3,67.21
20200428,4,58.66
20200428,5,53.14
20200428,6,50.31
20200428,7,50.89
20200428,8,53.34
20200428,9,50.23
20200428,10,51.87
20200428,11,55.18
20200428,12,57.89
20200428,13,56.54
20200428,14,56.83
20200428,15,55.37
20200428,16,53.72
20200428,17,48.46
20200428,18,43.62
20200428,19,44.61
20200428,20,44.23
20200428,21,43.68
20200428,22,49.62
20200428,23,47.15
20200429,0,43.21
20200429,1,39.19
20200429,2,38.67
20200429,3,31.03
20200429,4,23.39
20200429,5,16.07
20200429,6,23.99
20200429,7,33.72
20200429,8,31.4
20200429,9,32.02
20200429,10,32.58
20200429,11,39.4
20200429,12,38.24
20200429,13,58.99
20200429,14,63.33
20200429,15,70.16
20200429,16,67.97
20200429,17,67.12
20200429,18,63.5
20200429,19,59.39
20200429,20,59.81
20200429,21,57.05
20200429,22,56.53
20200429,23,69.37
20200430,0,65.45
20200430,1,61.2
20200430,2,65.42
20200430,3,66.56
20200430,4,63.14
20200430,5,64.13
20200430,6,63.38
20200430,7,54.6
20200430,8,53.93
20200430,9,73.44
20200430,10,70.76
20200430,11,68.01
20200430,12,69.04
20200430,13,72.63
20200430,14,75.5
20200430,15,78.46
20200430,16,80.45
20200430,17,82.19
20200430,18,82.06
20200430,19,81.12
20200430,20,68.59
20200430,21,68.47
20200430,22,57.42
20200430,23,55.86
20200501,0,62.39
20200501,1,54.72
20200501,2,56.24
20200501,3,56.51
20200501,4,56.57
20200501,5,51.55
20200501,6,46.54
20200501,7,44.78
20200501,8,47.5
20200501,9,61.99
20200501,10,59.72
20200501,11,59.81
20200501,12,67.97
20200501,13,65.6
20200501,14,62.48
20200501,15,75.96
20200501,16,78.62
20200501,17,79.94
20200501,18,81.11
20200501,19,79.19
20200501,20,75.13
20200501,21,64.7
20200501,22,55.08
20200501,23,51.9
20200502,0,51.16
20200502,1,43.73
20200502,2,46.87
20200502,3,47.61
20200502,4,44.99
20200502,5,44.27
20200502,6,55.86
20200502,7,65.48
20200502,8,57.65
20200502,9,67.59
20200502,10,72.47
20200502,11,74.08
20200502,12,76.45
20200502,13,80.21
20200502,14,81.51
20200502,15,84.27
20200502,16,80.35
20200502,17,79.77
20200502,18,82.25
20200502,19,81.79
20200502,20,78.82
20200502,21,73.58
20200502,22,63.01
20200502,23,60.59
20200503,0,46.55
20200503,1,42.65
20200503,2,50.03
20200503,3,48.22
20200503,4,46.4
20200503,5,44.44
20200503,6,34.66
20200503,7,39.45
20200503,8,41.92
20200503,9,50.15
20200503,10,58.6
20200503,11,62.65
20200503,12,64.25
20200503,13,68.42
20200503,14,81.47
20200503,15,75.79
20200503,16,80.11
20200503,17,80.83
20200503,18,78.33
20200503,19,76.72
20200503,20,68.8
20200503,21,58.25
20200503,22,49.43
20200503,23,48.41
20200504,0,40.84
20200504,1,36.63
20200504,2,41.06
20200504,3,32.09
20200504,4,32.85
20200504,5,41.53
20200504,6,43.28
20200504,7,35.25
20200504,8,44.31
20200504,9,59.48
20200504,10,69.9
20200504,11,74.36
20200504,12,78.06
20200504,13,81.65
20200504,14,84.08
20200504,15,86.36
20200504,16,86.43
20200504,17,84.04
20200504,18,83.7
20200504,19,82.48
20200504,20,79.25
20200504,21,75.09
20200504,22,73.31
20200504,23,67.94
20200505,0,65.36
20200505,1,63.34
20200505,2,63.81
20200505,3,63.5
20200505,4,59.21
20200505,5,55.06
20200505,6,46.32
20200505,7,50.27
20200505,8,67.05
20200505,9,76.55
20200505,10,78.79
20200505,11,81.63
20200505,12,84.9
20200505,13,88.55
20200505,14,89.51
20200505,15,91.06
20200505,16,92.2
20200505,17,90.85
20200505,18,91.25
20200505,19,90.82
20200505,20,88.03
20200505,21,84.69
20200505,22,81.75
20200505,23,74.08
20200506,0,66.7
20200506,1,58.25
20200506,2,57.72
20200506,3,59.16
20200506,4,57.39
20200506,5,53.49
20200506,6,45.41
20200506,7,48.23
20200506,8,53.06
20200506,9,61.61
20200506,10,68.13
20200506,11,82.13
20200506,12,83.77
20200506,13,86.05
20200506,14,88.86
20200506,15,93.05
20200506,16,97.31
20200506,17,98.74
20200506,18,97.01
20200506,19,92.97
20200506,20,87.08
20200506,21,79.61
20200506,22,70.96
20200506,23,68.97
20200507,0,67.36
20200507,1,58.55
20200507,2,50.95
20200507,3,46.36
20200507,4,41.77
20200507,5,31.11
20200507,6,28.81
20200507,7,26.23
20200507,8,16.31
20200507,9,44.75
20200507,10,63.68
20200507,11,76.93
20200507,12,87.99
20200507,13,94.6
20200507,14,110.39
20200507,15,115.36
20200507,16,115.97
20200507,17,118.45
20200507,18,114.55
20200507,19,99.32
20200507,20,91.92
20200507,21,95.14
20200507,22,91.6
20200507,23,71.33
20200508,0,70.63
20200508,1,64.59
20200508,2,45.92
20200508,3,35.04
20200508,4,27.14
20200508,5,14.88
20200508,6,8.23
20200508,7,6.07
20200508,8,38.65
20200508,9,87.57
20200508,10,106.86
20200508,11,119.93
20200508,12,116.64
20200508,13,119.36
20200508,14,122.73
20200508,15,118.53
20200508,16,117.29
20200508,17,116.21
20200508,18,116.54
20200508,19,114.85
20200508,20,110.55
20200508,21,99.14
20200508,22,86.45
20200508,23,66.78
20200509,0,68.55
20200509,1,60.09
20200509,2,55.5
20200509,3,44.05
20200509,4,39.23
20200509,5,34.69
20200509,6,34.15
20200509,7,39.14
20200509,8,52.71
20200509,9,76.93
20200509,10,87.05
20200509,11,95.27
20200509,12,91.28
20200509,13,89.38
20200509,14,94.52
20200509,15,97.3
20200509,16,98.77
20200509,17,103.73
20200509,18,108.12
20200509,19,108.24
20200509,20,104.19
20200509,21,92.63
20200509,22,89.38
20200509,23,87.3
20200510,0,86.58
20200510,1,85.01
20200510,2,80.31
20200510,3,75.06
20200510,4,65.01
20200510,5,58.96
20200510,6,54.14
20200510,7,53.57
20200510,8,56.41
20200510,9,57.75
20200510,10,58.26
20200510,11,66.03
20200510,12,94.69
20200510,13,100.14
20200510,14,97.15
20200510,15,82.1
20200510,16,76.1
20200510,17,71.81
20200510,18,75.23
20200510,19,72.99
20200510,20,70.71
20200510,21,70.99
20200510,22,71.49
20200510,23,71.28
20200511,0,69.11
20200511,1,67.23
20200511,2,69.29
20200511,3,68.72
20200511,4,68.15
20200511,5,66.68
20200511,6,65.04
20200511,7,63.1
20200511,8,65.64
20200511,9,69.53
20200511,10,68.39
20200511,11,69.01
20200511,12,69.0
20200511,13,70.38
20200511,14,72.79
20200511,15,74.86
20200511,16,75.94
20200511,17,68.25
20200511,18,59.53
20200511,19,52.44
20200511,20,50.26
20200511,21,52.99
20200511,22,57.13
20200511,23,62.8
20200512,0,64.58
20200512,1,69.45
20200512,2,63.14
20200512,3,49.26
20200512,4,46.58
20200512,5,44.23
20200512,6,31.05
20200512,7,29.16
20200512,8,65.24
20200512,9,75.57
20200512,10,76.86
20200512,11,73.95
20200512,12,79.19
20200512,13,79.46
20200512,14,81.63
20200512,15,81.55
20200512,16,82.58
20200512,17,86.61
20200512,18,88.77
20200512,19,88.0
20200512,20,83.87
20200512,21,80.77
20200512,22,76.5
20200512,23,78.39
20200513,0,67.21
20200513,1,63.9
20200513,2,60.48
20200513,3,52.95
20200513,4,43.27
20200513,5,40.23
20200513,6,32.62
20200513,7,29.2
20200513,8,43.66
20200513,9,50.86
20200513,10,58.66
20200513,11,71.25
20200513,12,76.35
20200513,13,81.0
20200513,14,77.94
20200513,15,77.38
20200513,16,73.68
20200513,17,71.02
20200513,18,72.95
20200513,19,70.75
20200513,20,72.21
20200513,21,67.05
20200513,22,60.48
20200513,23,55.98
20200514,0,49.59
20200514,1,48.63
20200514,2,50.54
20200514,3,54.65
20200514,4,52.79
20200514,5,42.26
20200514,6,32.49
20200514,7,34.22
20200514,8,46.51
20200514,9,59.15
20200514,10,61.33
20200514,11,61.96
20200514,12,63.3
20200514,13,67.23
20200514,14,73.01
20200514,15,76.65
20200514,16,80.93
20200514,17,84.4
20200514,18,86.87
20200514,19,88.81
20200514,20,86.94
20200514,21,81.19
20200514,22,76.62
20200514,23,69.7
20200515,0,67.11
20200515,1,66.93
20200515,2,67.03
20200515,3,63.44
20200515,4,59.84
20200515,5,56.86
20200515,6,38.49
20200515,7,38.85
20200515,8,63.42
20200515,9,72.92
20200515,10,72.49
20200515,11,73.92
20200515,12,76.02
20200515,13,75.3
20200515,14,73.4
20200515,15,73.57
20200515,16,77.88
20200515,17,77.41
20200515,18,75.32
20200515,19,73.9
20200515,20,72.38
20200515,21,62.07
20200515,22,58.35
20200515,23,54.6
20200516,0,50.62
20200516,1,41.81
20200516,2,35.65
20200516,3,26.44
20200516,4,14.0
20200516,5,15.96
20200516,6,36.54
20200516,7,46.4
20200516,8,45.43
20200516,9,50.28
20200516,10,58.49
20200516,11,73.33
20200516,12,78.64
20200516,13,80.85
20200516,14,84.55
20200516,15,81.1
20200516,16,76.22
20200516,17,73.66
20200516,18,76.72
20200516,19,74.95
20200516,20,74.79
